Title,Name,Team,Name Trend,Team Trend,Year,Print Run,Patch,Jsy,Sticker,Rookie,Memorbilia,Autographed,Serial Number,Cost
2003-04 O-Pee-Chee Red #68 Daniel Briere 003/100, Daniel Briere,Buffalo Sabres,2057,2180,2003,100,0,0,0,0,0,0,1,8
2003-04 O-Pee-Chee Red #77 Kim Johnsson , Kim Johnsson,Philadelphia Flyers,100,1906,2003,100,0,0,0,0,0,0,1,4.5
2003-04 O-Pee-Chee Red #94 Janne Niinimaa , Janne Niinimaa,New York Islanders,485,1697,2003,100,0,0,0,0,0,0,1,4.5
2003-04 O-Pee-Chee Red #115 Brian Gionta , Brian Gionta,New Jersey Devils,1375,2499,2003,100,0,0,0,0,0,0,1,5.4
2003-04 O-Pee-Chee Red #134 Josef Vasicek , Josef Vasicek,Carolina Hurricanes,100,796,2003,100,0,0,0,0,0,0,1,4.5
2003-04 O-Pee-Chee Red #139 Marc Chouinard , Marc Chouinard,Anaheim Ducks,0,2544,2003,100,0,0,0,0,0,0,1,3.75
2003-04 O-Pee-Chee Red #168 Evgeni Nabokov , Evgeni Nabokov,San Jose Sharks,1360,867,2003,100,0,0,0,0,0,0,1,10
2003-04 O-Pee-Chee Red #178 Dan Blackburn , Dan Blackburn,New York Rangers,966,2592,2003,100,0,0,0,0,0,0,1,5
2003-04 O-Pee-Chee Red #180 Tony Amonte , Tony Amonte,Philadelphia Flyers,1222,1906,2003,100,0,0,0,0,0,0,1,2.94
2003-04 O-Pee-Chee Red #187 Jean-Sebastien Giguere , Jean-Sebastien Giguere,Anaheim Ducks,631,2544,2003,100,0,0,0,0,0,0,1,7.2
2003-04 O-Pee-Chee Red #205 Bill Guerin , Bill Guerin,Dallas Stars,297,823,2003,100,0,0,0,0,0,0,1,7.2
2003-04 O-Pee-Chee Red #213 Shaun Van Allen /100, Shaun Van Allen,Ottawa Senators,0,1322,2003,100,0,0,0,0,0,0,1,3.5
2003-04 O-Pee-Chee Red #217 Kyle McLaren , Kyle McLaren,San Jose Sharks,493,867,2003,100,0,0,0,0,0,0,1,3.75
2003-04 O-Pee-Chee Red #222 Kyle Calder , Kyle Calder,Chicago Blackhawks,650,2291,2003,100,0,0,0,0,0,0,1,4.5
2003-04 O-Pee-Chee Red #231 Scott Niedermayer , Scott Niedermayer,New Jersey Devils,531,2499,2003,100,0,0,0,0,0,0,1,7.2
2003-04 O-Pee-Chee Red #234 Chris Gratton , Chris Gratton,Phoenix Coyotes,1300,2100,2003,100,0,0,0,0,0,0,1,4.5
2003-04 O-Pee-Chee Red #247 Kristian Huselius , Kristian Huselius,Florida Panthers,266,2613,2003,100,0,0,0,0,0,0,1,2.45
2003-04 O-Pee-Chee Red #256 Bobby Holik /100, Bobby Holik,New York Rangers,709,2592,2003,100,0,0,0,0,0,0,1,4.25
2003-04 O-Pee-Chee Red #278 Jay Bouwmeester , Jay Bouwmeester,Florida Panthers,381,2613,2003,100,0,0,0,0,0,0,1,7.2
2003-04 O-Pee-Chee Red #312 Kent McDonell , Kent McDonell,Columbus Blue Jackets,0,605,2003,100,0,0,0,0,0,0,1,5.4
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #2 Dan Hinote @WHS, Dan Hinote,St. Louis Blues,1094,777,2008,100,0,0,0,0,0,0,1,3.92
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #20 Bryan McCabe , Bryan McCabe,Toronto Maple Leafs,471,1127,2008,100,0,0,0,0,0,0,1,7.2
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #33 Tim Gleason 45/100, Tim Gleason,Carolina Hurricanes,1028,796,2008,100,0,0,0,0,0,0,1,7.2
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #82 Cory Stillman , Cory Stillman,Florida Panthers,1224,2613,2008,100,0,0,0,0,0,0,1,7.2
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #88 Kyle Calder , Kyle Calder,Los Angeles Kings,650,2501,2008,100,0,0,0,0,0,0,1,7.2
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #118 Niko Kapanen , Niko Kapanen,Phoenix Coyotes,0,2100,2008,100,0,0,0,0,0,0,1,7.2
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #150 Aaron Ward , Aaron Ward,Boston Bruins,1993,1076,2008,100,0,0,0,0,0,0,1,6
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #158 Blake Comeau , Blake Comeau,New York Islanders,508,1697,2008,100,0,0,0,0,0,0,1,7.2
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #182 Paul Gaustad /100, Paul Gaustad,Buffalo Sabres,914,2180,2008,100,0,0,0,0,0,0,1,4.8
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #194 Nick Schultz /100 /100, Nick Schultz,Minnesota Wild,741,2085,2008,100,0,0,0,0,0,0,1,4
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #249 Andrew Raycroft , Andrew Raycroft,Colorado Avalanche,1723,1163,2008,100,0,0,0,0,0,0,1,9
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #272 Lee Stempniak , Lee Stempniak,St. Louis Blues,357,777,2008,100,0,0,0,0,0,0,1,6
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #314 Stephane Yelle , Stephane Yelle,Calgary Flames,471,730,2008,100,0,0,0,0,0,0,1,7.2
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #354 Milan Lucic , Milan Lucic,Boston Bruins,1377,1076,2008,100,0,0,0,0,0,0,1,18
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #376 Sergei Gonchar , Sergei Gonchar,Pittsburgh Penguins,1756,1838,2008,100,0,0,0,0,0,0,1,6
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #440 Frederick Meyer , Fred Meyer,New York Islanders,868,1697,2008,100,0,0,0,0,0,0,1,6
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #468 Glen Wesley , Glen Wesley,Carolina Hurricanes,1353,796,2008,100,0,0,0,0,0,0,1,7.2
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #488 Alexander Radulov , Alexander Radulov,Nashville Predators,1264,1131,2008,100,0,0,0,0,0,0,1,10.8
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #527 Danny Taylor , Danny Taylor,Los Angeles Kings,197,2501,2008,100,0,0,0,0,0,0,1,6.6
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #545 Andrew Murray , Andrew HK Murray,Columbus Blue Jackets,0,605,2008,100,0,0,0,0,0,0,1,10.8
2009-10 O-Pee-Chee Retro Rainbow #3 Patrick Lalime , Patrick Lalime,Buffalo Sabres,779,2180,2009,100,0,0,0,0,0,0,1,5.2
2009-10 O-Pee-Chee Retro Rainbow #12 Paul Mara /100, Paul Mara,New York Rangers,317,2592,2009,100,0,0,0,0,0,0,1,4.2
2009-10 O-Pee-Chee Retro Rainbow #19 Jonathan Toews , Jonathan Toews,Chicago Blackhawks,1481,2291,2009,100,0,0,0,0,0,0,1,18
2009-10 O-Pee-Chee Retro Rainbow #23 Bruno Gervais , Bruno Gervais,New York Islanders,918,1697,2009,100,0,0,0,0,0,0,1,0.99
2009-10 O-Pee-Chee Retro Rainbow #26 Ty Conklin , Ty Conklin,Detroit Red Wings,1063,1931,2009,100,0,0,0,0,0,0,1,7.2
2009-10 O-Pee-Chee Retro Rainbow #28 Jonathan Quick /100, Jonathan Quick,Los Angeles Kings,1883,2501,2009,100,0,0,0,0,0,0,1,10
2009-10 O-Pee-Chee Retro Rainbow #32 Alex Auld , Alex Auld,Ottawa Senators,556,1322,2009,100,0,0,0,0,0,0,1,7.2
2009-10 O-Pee-Chee Retro Rainbow #34 Eric Godard , Eric Godard,Pittsburgh Penguins,652,1838,2009,100,0,0,0,0,0,0,1,5.4
2009-10 O-Pee-Chee Retro Rainbow #53 Ryan Whitney , Ryan Whitney,Anaheim Ducks,1519,2544,2009,100,0,0,0,0,0,0,1,1.99
2009-10 O-Pee-Chee Retro Rainbow #59 Milan Lucic , Milan Lucic,Boston Bruins,1377,1076,2009,100,0,0,0,0,0,0,1,7.2
2009-10 O-Pee-Chee Retro Rainbow #65 Sam Gagner , Sam Gagner,Edmonton Oilers,572,2477,2009,100,0,0,0,0,0,0,1,7.2
2009-10 O-Pee-Chee Retro Rainbow #70 Daniel Briere , Daniel Briere,Philadelphia Flyers,2057,1906,2009,100,0,0,0,0,0,0,1,9
2009-10 O-Pee-Chee Retro Rainbow #74 Mats Sundin , Mats Sundin,Vancouver Canucks,1225,2597,2009,100,0,0,0,0,0,0,1,7.5
2009-10 O-Pee-Chee Retro Rainbow #78 Zach Bogosian , Zach Bogosian,Atlanta Thrashers,1032,1964,2009,100,0,0,0,0,0,0,1,7.2
2009-10 O-Pee-Chee Retro Rainbow #80 Cory Sarich , Cory Sarich,Calgary Flames,100,730,2009,100,0,0,0,0,0,0,1,5.4
2009-10 O-Pee-Chee Retro Rainbow #90 Jeff Carter , Jeff HK Carter,Philadelphia Flyers,0,1906,2009,100,0,0,0,0,0,0,1,4
2009-10 O-Pee-Chee Retro Rainbow #93 Barret Jackman , Barret Jackman,St. Louis Blues,1718,777,2009,100,0,0,0,0,0,0,1,3.9
2009-10 O-Pee-Chee Retro Rainbow #98 Chuck Kobasew /100, Chuck Kobasew,Boston Bruins,289,1076,2009,100,0,0,0,0,0,0,1,3
2009-10 O-Pee-Chee Retro Rainbow #101 Milan Hejduk , Milan Hejduk,Colorado Avalanche,1289,1163,2009,100,0,0,0,0,0,0,1,7.2
2009-10 O-Pee-Chee Retro Rainbow #105 Kyle Quincey , Kyle Quincey,Los Angeles Kings,1894,2501,2009,100,0,0,0,0,0,0,1,5.4
2009-10 O-Pee-Chee Retro Rainbow #114 Donald Brashear , Donald Brashear,Washington Capitals,776,687,2009,100,0,0,0,0,0,0,1,5.4
2009-10 O-Pee-Chee Retro Rainbow #116 Rob Niedermayer , Rob Niedermayer,Anaheim Ducks,809,2544,2009,100,0,0,0,0,0,0,1,5.4
2009-10 O-Pee-Chee Retro Rainbow #119 Chad LaRose , Chad Larose,Carolina Hurricanes,1142,796,2009,100,0,0,0,0,0,0,1,4.2
2009-10 O-Pee-Chee Retro Rainbow #124 Michal Handzus #50/100, Michal Handzus,Los Angeles Kings,938,2501,2009,100,0,0,0,0,0,0,1,4.72
2009-10 O-Pee-Chee Retro Rainbow #129 Pascal Dupuis /100, Pascal Dupuis,Pittsburgh Penguins,362,1838,2009,100,0,0,0,0,0,0,1,5.1
2009-10 O-Pee-Chee Retro Rainbow #131 Ty Wishart , Ty Wishart,Tampa Bay Lightning,556,674,2009,100,0,0,0,0,0,0,1,7.2
2009-10 O-Pee-Chee Retro Rainbow #139 Rostislav Klesla , Rostislav Klesla,Columbus Blue Jackets,243,605,2009,100,0,0,0,0,0,0,1,9
2009-10 O-Pee-Chee Retro Rainbow #143 Robert Lang , Robert Lang,Montreal Canadiens,1788,2057,2009,100,0,0,0,0,0,0,1,5.4
2009-10 O-Pee-Chee Retro Rainbow #145 Antoine Vermette , Antoine Vermette,Columbus Blue Jackets,478,605,2009,100,0,0,0,0,0,0,1,5.4
2009-10 O-Pee-Chee Retro Rainbow #165 Joffrey Lupul , Joffrey Lupul,Philadelphia Flyers,308,1906,2009,100,0,0,0,0,0,0,1,7.2
2009-10 O-Pee-Chee Retro Rainbow #169 Justin Pogge , Justin Pogge,Toronto Maple Leafs,1087,1127,2009,100,0,0,0,0,0,0,1,4.8
2009-10 O-Pee-Chee Retro Rainbow #173 Tim Thomas /100, Tim Thomas,Boston Bruins,691,1076,2009,100,0,0,0,0,0,0,1,5
2009-10 O-Pee-Chee Retro Rainbow #175 Brandon Sutter , Brandon Sutter,Carolina Hurricanes,1739,796,2009,100,0,0,0,0,0,0,1,4.72
2009-10 O-Pee-Chee Retro Rainbow #179 Steve Staios #/100, Steve Staios,Edmonton Oilers,283,2477,2009,100,0,0,0,0,0,0,1,3.54
2009-10 O-Pee-Chee Retro Rainbow #183 Mike Fisher , Mike Fisher,Ottawa Senators,1376,1322,2009,100,0,0,0,0,0,0,1,0.99
2009-10 O-Pee-Chee Retro Rainbow #185 Mathieu Garon , Mathieu Garon,Pittsburgh Penguins,753,1838,2009,100,0,0,0,0,0,0,1,9
2009-10 O-Pee-Chee Retro Rainbow #190 Todd White , Todd White,Atlanta Thrashers,914,1964,2009,100,0,0,0,0,0,0,1,5.4
2009-10 O-Pee-Chee Retro Rainbow #193 Zach Boychuk , Zach Boychuk,Carolina Hurricanes,1969,796,2009,100,0,0,0,0,0,0,1,7.2
2009-10 O-Pee-Chee Retro Rainbow #200 Brian Rolston , Brian Rolston,New Jersey Devils,1978,2499,2009,100,0,0,0,0,0,0,1,7.2
2009-10 O-Pee-Chee Retro Rainbow #202 Riley Cote /100, Riley Cote,Philadelphia Flyers,1877,1906,2009,100,0,0,0,0,0,0,1,4.8
2009-10 O-Pee-Chee Retro Rainbow #213 Pascal Leclaire , Pascal Leclaire,Ottawa Senators,555,1322,2009,100,0,0,0,0,0,0,1,9
2009-10 O-Pee-Chee Retro Rainbow #216 Trevor Lewis /100, Trevor Lewis,Los Angeles Kings,1364,2501,2009,100,0,0,0,0,0,0,1,6
2009-10 O-Pee-Chee Retro Rainbow #223 Nik Antropov , Nikolai Antropov,New York Rangers,100,2592,2009,100,0,0,0,0,0,0,1,7.2
2009-10 O-Pee-Chee Retro Rainbow #225 Shea Weber , Shea Weber,Nashville Predators,1689,1131,2009,100,0,0,0,0,0,0,1,7.2
2009-10 O-Pee-Chee Retro Rainbow #227 Boris Valabik , Boris Valabik,Atlanta Thrashers,571,1964,2009,100,0,0,0,0,0,0,1,9
2003-04 O-Pee-Chee Blue #291 Jean-Sebastien Giguere SH , Jean-Sebastien Giguere,Anaheim Ducks,631,2544,2003,500,0,0,0,0,0,0,1,1.8
2003-04 O-Pee-Chee Blue #299 Scott Stevens AS , Scott Stevens,New Jersey Devils,2712,2499,2003,500,0,0,0,0,0,0,1,2.1
2003-04 O-Pee-Chee Blue #302 Jaromir Jagr AS 125/500, Jaromir Jagr,Washington Capitals,2033,687,2003,500,0,0,0,0,0,0,1,10
2003-04 O-Pee-Chee Blue #312 Kent McDonell , Kent McDonell,Columbus Blue Jackets,0,605,2003,500,0,0,0,0,0,0,1,1.5
2003-04 O-Pee-Chee Blue #322 Mike Rupp , Michael Rupp,New Jersey Devils,0,2499,2003,500,0,0,0,0,0,0,1,2.25
2003-04 O-Pee-Chee Gold #38 Ville Nieminen , Ville Nieminen,Pittsburgh Penguins,290,1838,2003,50,0,0,0,0,0,0,1,7.2
2003-04 O-Pee-Chee Gold #85 Viktor Kozlov , Viktor Kozlov,Florida Panthers,1039,2613,2003,50,0,0,0,0,0,0,1,3.92
2003-04 O-Pee-Chee Gold #167 John LeClair , John LeClair,Philadelphia Flyers,1926,1906,2003,50,0,0,0,0,0,0,1,5.88
2003-04 O-Pee-Chee Gold #268 Marco Sturm , Marco Sturm,San Jose Sharks,1296,867,2003,50,0,0,0,0,0,0,1,7.2
2003-04 O-Pee-Chee Red #23 Jan Bulis , Jan Bulis,Montreal Canadiens,0,2057,2003,100,0,0,0,0,0,0,1,3
2003-04 O-Pee-Chee Red #39 Jere Lehtinen , Jere Lehtinen,Dallas Stars,1883,823,2003,100,0,0,0,0,0,0,1,5.4
2003-04 O-Pee-Chee Red #49 Joe Nieuwendyk , Joe Nieuwendyk,New Jersey Devils,2058,2499,2003,100,0,0,0,0,0,0,1,3.92
2003-04 O-Pee-Chee Red #75 Owen Nolan /100, Owen Nolan,Toronto Maple Leafs,1476,1127,2003,100,0,0,0,0,0,0,1,4.2
2003-04 O-Pee-Chee Red #93 Marc Savard , Marc Savard,Atlanta Thrashers,966,1964,2003,100,0,0,0,0,0,0,1,5.4
2003-04 O-Pee-Chee Red #96 Radek Bonk , Radek Bonk,Ottawa Senators,1189,1322,2003,100,0,0,0,0,0,0,1,5.4
2003-04 O-Pee-Chee Red #120 Jose Theodore /100, Jose Theodore,Montreal Canadiens,1108,2057,2003,100,0,0,0,0,0,0,1,5
2003-04 O-Pee-Chee Red #136 Mike Knuble , Mike Knuble,Boston Bruins,1207,1076,2003,100,0,0,0,0,0,0,1,2.45
2003-04 O-Pee-Chee Red #163 Justin Williams , Justin Williams,Philadelphia Flyers,312,1906,2003,100,0,0,0,0,0,0,1,5.4
2003-04 O-Pee-Chee Red #176 Marc Denis /100, Marc Denis,Columbus Blue Jackets,845,605,2003,100,0,0,0,0,0,0,1,4.2
2003-04 O-Pee-Chee Red #179 Roman Cechmanek 005/100, Roman Cechmanek,Philadelphia Flyers,1030,1906,2003,100,0,0,0,0,0,0,1,6
2003-04 O-Pee-Chee Red #186 Andrei Zyuzin , Andrei Zyuzin,Minnesota Wild,0,2085,2003,100,0,0,0,0,0,0,1,2.45
2003-04 O-Pee-Chee Red #197 Eric Brewer , Eric Brewer,Edmonton Oilers,1206,2477,2003,100,0,0,0,0,0,0,1,4.5
2003-04 O-Pee-Chee Red #206 Johan Hedberg 092/100, Johan Hedberg,Pittsburgh Penguins,997,1838,2003,100,0,0,0,0,0,0,1,6
2003-04 O-Pee-Chee Red #216 Marty Turco , Marty Turco,Dallas Stars,1899,823,2003,100,0,0,0,0,0,0,1,10
2003-04 O-Pee-Chee Red #220 Mattias Ohlund , Mattias Ohlund,Vancouver Canucks,372,2597,2003,100,0,0,0,0,0,0,1,4.5
2003-04 O-Pee-Chee Red #227 Jamie Lundmark 030/100, Jamie Lundmark,New York Rangers,384,2592,2003,100,0,0,0,0,0,0,1,5
2003-04 O-Pee-Chee Red #233 Rick Dipietro , Rick DiPietro,New York Islanders,2031,1697,2003,100,0,0,0,0,0,0,1,4.5
2003-04 O-Pee-Chee Red #244 Chris Pronger 090/100, Chris Pronger,St. Louis Blues,1223,777,2003,100,0,0,0,0,0,0,1,8
2003-04 O-Pee-Chee Red #251 Tyler Wright , Tyler Wright,Columbus Blue Jackets,1278,605,2003,100,0,0,0,0,0,0,1,2.5
2003-04 O-Pee-Chee Red #261 Yannick Tremblay , Yannick Tremblay,Atlanta Thrashers,0,1964,2003,100,0,0,0,0,0,0,1,4.5
2003-04 O-Pee-Chee Red #309 Joe DiPenta , Joey Dipenta,Atlanta Thrashers,0,1964,2003,100,0,0,0,0,0,0,1,2.94
2003-04 O-Pee-Chee Red #324 Tomas Kurka , Tomas Kurka,Carolina Hurricanes,0,796,2003,100,0,0,0,0,0,0,1,4.5
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #7 Richard Park , Richard Park,New York Islanders,1164,1697,2008,100,0,0,0,0,0,0,1,6
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #32 Pascal Leclaire 29/100, Pascal Leclaire,Columbus Blue Jackets,555,605,2008,100,0,0,0,0,0,0,1,5.9
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #51 Scott Parker , Scott Parker,Colorado Avalanche,1305,1163,2008,100,0,0,0,0,0,0,1,7.2
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #85 David Legwand , David A Legwand,Nashville Predators,0,1131,2008,100,0,0,0,0,0,0,1,9
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #102 Scott Gomez , Scott Gomez,New York Rangers,1619,2592,2008,100,0,0,0,0,0,0,1,9
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #135 Andy McDonald , Andy McDonald,St. Louis Blues,723,777,2008,100,0,0,0,0,0,0,1,6
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #153 Dmitri Kalinin /100, Dimitri Kalinin,New York Rangers,0,2592,2008,100,0,0,0,0,0,0,1,4
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #174 Torrey Mitchell /100, Torrey Mitchell,San Jose Sharks,1068,867,2008,100,0,0,0,0,0,0,1,5.6
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #186 Craig MacDonald , Craig MacDonald,Tampa Bay Lightning,432,674,2008,100,0,0,0,0,0,0,1,7.2
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #225 Daniel Winnik , Daniel Winnik,Phoenix Coyotes,370,2100,2008,100,0,0,0,0,0,0,1,7.2
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #257 Derek Armstrong /100, Derek Armstrong,Los Angeles Kings,1356,2501,2008,100,0,0,0,0,0,0,1,6.8
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #289 Joni Pitkanen , Joni Pitkanen,Carolina Hurricanes,757,796,2008,100,0,0,0,0,0,0,1,4.8
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #323 Martin Hanzal , Martin Hanzal,Phoenix Coyotes,1599,2100,2008,100,0,0,0,0,0,0,1,9
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #355 Chris Pronger , Chris Pronger,Anaheim Ducks,1223,2544,2008,100,0,0,0,0,0,0,1,10.8
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #439 Chris Phillips , Chris Phillips,Ottawa Senators,794,1322,2008,100,0,0,0,0,0,0,1,7.2
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #447 Rick Nash 63/100, Rick Nash,Columbus Blue Jackets,362,605,2008,100,0,0,0,0,0,0,1,6.6
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #479 Martin Straka /100, Martin Straka,New York Rangers,731,2592,2008,100,0,0,0,0,0,0,1,4
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #521 Jack Hillen , Jack Hillen,New York Islanders,566,1697,2008,100,0,0,0,0,0,0,1,10.8
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #530 David Brine , David Brine,Florida Panthers,100,2613,2008,100,0,0,0,0,0,0,1,9
2008-09 O-Pee-Chee 1979-80 Retro Rainbow #559 Kevin Doell , Kevin Doell,Atlanta Thrashers,0,1964,2008,100,0,0,0,0,0,0,1,6
2009-10 O-Pee-Chee Retro Rainbow #4 Sergei Samsonov , Sergei Samsonov,Carolina Hurricanes,1342,796,2009,100,0,0,0,0,0,0,1,5.4
2009-10 O-Pee-Chee Retro Rainbow #16 Andrej Meszaros , Andrej Meszaros,Tampa Bay Lightning,191,674,2009,100,0,0,0,0,0,0,1,5.4
2009-10 O-Pee-Chee Retro Rainbow #21 Andrew Ference , Andrew Ference,Boston Bruins,568,1076,2009,100,0,0,0,0,0,0,1,5.4
2009-10 O-Pee-Chee Retro Rainbow #25 James Neal , James Neal,Dallas Stars,787,823,2009,100,0,0,0,0,0,0,1,9
2009-10 O-Pee-Chee Retro Rainbow #27 Gregory Campbell , Gregory Campbell,Florida Panthers,1161,2613,2009,100,0,0,0,0,0,0,1,0.99
2009-10 O-Pee-Chee Retro Rainbow #30 Martin Brodeur , Martin Brodeur,New Jersey Devils,2110,2499,2009,100,0,0,0,0,0,0,1,22.5
2009-10 O-Pee-Chee Retro Rainbow #33 Martin Hanzal , Martin Hanzal,Phoenix Coyotes,1599,2100,2009,100,0,0,0,0,0,0,1,7.2
2009-10 O-Pee-Chee Retro Rainbow #49 Brendan Shanahan , Brendan Shanahan,New Jersey Devils,1449,2499,2009,100,0,0,0,0,0,0,1,9
2009-10 O-Pee-Chee Retro Rainbow #54 T.J. Oshie , T.J. Oshie,St. Louis Blues,982,777,2009,100,0,0,0,0,0,0,1,13.5
2009-10 O-Pee-Chee Retro Rainbow #60 Adam Mair , Adam Mair,Buffalo Sabres,587,2180,2009,100,0,0,0,0,0,0,1,3.54
2009-10 O-Pee-Chee Retro Rainbow #68 Dainius Zubrus , Dainius Zubrus,New Jersey Devils,1126,2499,2009,100,0,0,0,0,0,0,1,5.4
2009-10 O-Pee-Chee Retro Rainbow #73 Paul Ranger , Paul Ranger,Tampa Bay Lightning,953,674,2009,100,0,0,0,0,0,0,1,5.4
2009-10 O-Pee-Chee Retro Rainbow #76 Zbynek Michalek 95/100, Zbynek Michalek,Phoenix Coyotes,726,2100,2009,100,0,0,0,0,0,0,1,6
2009-10 O-Pee-Chee Retro Rainbow #79 Ales Kotalik , Ales Kotalik,Edmonton Oilers,374,2477,2009,100,0,0,0,0,0,0,1,5.4
2009-10 O-Pee-Chee Retro Rainbow #89 Daniel Girardi , Daniel Girardi,New York Rangers,345,2592,2009,100,0,0,0,0,0,0,1,5.4
2009-10 O-Pee-Chee Retro Rainbow #92 Dan Boyle , Dan Boyle,San Jose Sharks,1721,867,2009,100,0,0,0,0,0,0,1,7.2
2009-10 O-Pee-Chee Retro Rainbow #95 Alexander Semin , Alexander Semin,Washington Capitals,987,687,2009,100,0,0,0,0,0,0,1,9
2009-10 O-Pee-Chee Retro Rainbow #100 Adam Pardy , Adam Pardy,Calgary Flames,100,730,2009,100,0,0,0,0,0,0,1,5.4
2009-10 O-Pee-Chee Retro Rainbow #102 Kris Russell , Kris Russell,Columbus Blue Jackets,1256,605,2009,100,0,0,0,0,0,0,1,9
2009-10 O-Pee-Chee Retro Rainbow #111 Evgeni Nabokov , Evgeni Nabokov,San Jose Sharks,1360,867,2009,100,0,0,0,0,0,0,1,7.2
2009-10 O-Pee-Chee Retro Rainbow #115 Jonas Frogren , Jonas Frogren,Toronto Maple Leafs,0,1127,2009,100,0,0,0,0,0,0,1,7.2
2009-10 O-Pee-Chee Retro Rainbow #117 Patrice Bergeron /100, Patrice Bergeron,Boston Bruins,1025,1076,2009,100,0,0,0,0,0,0,1,9.6
2009-10 O-Pee-Chee Retro Rainbow #121 Jared Boll , Jared Boll,Columbus Blue Jackets,1012,605,2009,100,0,0,0,0,0,0,1,5.4
2009-10 O-Pee-Chee Retro Rainbow #125 Andrei Markov , Andrei Markov,Montreal Canadiens,1044,2057,2009,100,0,0,0,0,0,0,1,9
2009-10 O-Pee-Chee Retro Rainbow #130 Brad Boyes , Brad Boyes,St. Louis Blues,932,777,2009,100,0,0,0,0,0,0,1,5.4
2009-10 O-Pee-Chee Retro Rainbow #134 Steve Montador , Steve Montador,Boston Bruins,907,1076,2009,100,0,0,0,0,0,0,1,5.4
2009-10 O-Pee-Chee Retro Rainbow #142 Drew Doughty /100, Drew Doughty,Los Angeles Kings,763,2501,2009,100,0,0,0,0,0,0,1,9.6
2009-10 O-Pee-Chee Retro Rainbow #144 John Madden , John Madden,New Jersey Devils,1161,2499,2009,100,0,0,0,0,0,0,1,4.5
2009-10 O-Pee-Chee Retro Rainbow #150 Alexandre Burrows , Alexandre Menard Burrows,Vancouver Canucks,0,2597,2009,100,0,0,0,0,0,0,1,5.9
2009-10 O-Pee-Chee Retro Rainbow #168 Ryan Malone , Ryan Malone,Tampa Bay Lightning,707,674,2009,100,0,0,0,0,0,0,1,5.4
2009-10 O-Pee-Chee Retro Rainbow #170 Tomas Fleischmann , Tomas Fleischmann,Washington Capitals,283,687,2009,100,0,0,0,0,0,0,1,5.4
2009-10 O-Pee-Chee Retro Rainbow #174 Mike Cammalleri , Mike Cammalleri,Calgary Flames,1060,730,2009,100,0,0,0,0,0,0,1,7.2
2009-10 O-Pee-Chee Retro Rainbow #178 Mikael Samuelsson , Mikael Samuelsson,Detroit Red Wings,285,1931,2009,100,0,0,0,0,0,0,1,3.9
2009-10 O-Pee-Chee Retro Rainbow #181 Alex Kovalev , Alex Kovalev,Montreal Canadiens,1224,2057,2009,100,0,0,0,0,0,0,1,9
2009-10 O-Pee-Chee Retro Rainbow #184 Arron Asham , Arron Asham,Philadelphia Flyers,1250,1906,2009,100,0,0,0,0,0,0,1,7.2
2009-10 O-Pee-Chee Retro Rainbow #186 David Perron , David Perron,St. Louis Blues,779,777,2009,100,0,0,0,0,0,0,1,9
2009-10 O-Pee-Chee Retro Rainbow #192 Daymond Langkow /100, Daymond Langkow,Calgary Flames,513,730,2009,100,0,0,0,0,0,0,1,4.2
